【  央视频道  】,#genre#
CCTV6_联通,http://222.129.36.84:8888/rtp/239.3.1.174:8001
CCTV6_联通,http://123.122.162.5:19999/rtp/239.3.1.174:8001
CCTV6_联通,http://123.115.195.226:8888/rtp/239.3.1.174:8001
CCTV6_联通,http://114.254.84.178:2222/rtp/239.3.1.174:8001
CCTV6_联通,http://114.254.83.72:2222/rtp/239.3.1.174:8001
CCTV6_联通,http://123.145.79.12:8002/udp/225.0.4.144:7980
CCTV6_联通,http://119.166.177.210:8888/udp/239.253.254.193:8000
CCTV6_联通,http://125.34.18.213:8888/rtp/239.3.1.174:8001
CCTV6_联通,http://27.12.166.36:4022/udp/225.0.4.144:7980
CCTV6高清_联通,http://221.218.211.229:58888/rtp/239.3.1.174:8001
IPTV6+_联通,http://110.7.128.156:8096/tsfile/live/1010_1.m3u8
IPTV6+_联通,http://116.117.105.132:8096/tsfile/live/1010_1.m3u8
CCTV7_其他,http://1.193.57.68:8800/rtp/239.16.20.51:10510
CCTV7_其他,http://1.193.57.68:8800/rtp/239.16.10.130:2000
CCTV7_其他,http://113.160.152.31:5050/udp/232.84.3.184:11026
CCTV7_广电,http://1.193.57.68:8800/rtp/239.16.20.51:10510
CCTV7_广电,http://1.193.57.68:8800/rtp/239.16.10.130:2000
CCTV7_电信,http://117.43.217.34:20000/hls/29/index.m3u8
CCTV7_电信,http://121.63.199.107:88/hls/8/index.m3u8
CCTV7_电信,http://183.164.47.117:4022/rtp/238.1.78.239:7784
CCTV7_电信,http://117.66.231.30:2000/rtp/238.1.78.239:7784
CCTV7_电信,http://114.100.195.107:4022/rtp/238.1.78.239:7784
CCTV7_电信,http://125.80.158.131:7788/rtp/235.254.198.56:1500
CCTV7_电信,http://221.234.167.24:8888/rtp/239.69.1.103:10256
CCTV7_电信,http://123.168.95.193:4000/udp/239.21.1.152:5002
CCTV7_电信,http://61.150.11.175:4444/rtp/239.112.205.83:5140
CCTV7_电信,http://171.221.58.141:4000/udp/239.93.1.67:5140
CCTV7_电信,http://171.221.58.164:4000/udp/239.93.1.67:5140
CCTV7_电信,http://222.182.59.240:4022/rtp/235.254.198.56:1500
CCTV7_电信,http://59.174.209.2:4022/rtp/239.69.1.103:10256
CCTV7_电信,http://171.214.211.59:8888/udp/239.93.1.67:5140
CCTV7_电信,http://182.138.136.29:8888/udp/239.93.1.67:5140
CCTV7_电信,http://1.83.163.75:8888/rtp/239.112.205.83:5140
CCTV7_移动,http://112.46.85.60:8002/hls/504/index.m3u8
CCTV7_移动,http://117.141.149.101:4431/tsfile/live/faacts/0007_1.m3u8
CCTV7_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226192/1.m3u8
CCTV7_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226192/index.m3u8
CCTV7_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225733/index.m3u8
CCTV7_联通,http://123.112.50.33:8888/rtp/239.3.1.61:8104
CCTV7_联通,http://114.246.174.75:4022/rtp/239.3.1.61:8104
CCTV7_联通,http://221.218.211.229:58888/rtp/239.3.1.61:8104
CCTV7_联通,http://27.10.213.1:8002/udp/225.0.4.127:7980
CCTV7_联通,http://221.219.76.222:4000/rtp/239.3.1.61:8104
CCTV7_联通,http://27.10.213.1:8001/udp/225.0.4.127:7980
CCTV7_联通,http://27.10.1.116:8004/udp/225.0.4.127:7980
CCTV7_联通,http://123.145.70.8:8005/udp/225.0.4.127:7980
CCTV7_联通,http://114.254.84.178:2222/rtp/239.3.1.61:8104
CCTV7_联通,http://114.254.83.72:2222/rtp/239.3.1.61:8104
CCTV7_联通,http://221.15.7.42:8888/rtp/225.1.4.76:1105
CCTV7_联通,http://123.115.195.226:8888/rtp/239.3.1.61:8104
CCTV7_联通,http://114.243.96.158:8821/rtp/239.3.1.61:8104
CCTV7_联通,http://119.166.177.210:8888/udp/239.253.254.233:8000
CCTV7_联通,http://27.10.15.209:8005/udp/225.0.4.127:7980
CCTV7_联通,http://114.250.19.220:33333/rtp/239.3.1.61:8104
CCTV7高清_联通,http://221.218.211.229:58888/rtp/239.3.1.61:8104
CCTV7高清_联通,http://114.252.234.124:8888/rtp/239.3.1.61:8104
CCTV8_电信,http://123.168.95.193:4000/udp/239.21.2.48:5002
CCTV8_电信,http://183.141.197.192:58888/rtp/233.50.201.199:5140
CCTV8_电信,http://114.100.195.107:4022/rtp/238.1.78.173:7256
CCTV8_电信,http://125.126.220.212:9999/rtp/233.50.201.199:5140
CCTV8_电信,http://60.189.46.86:9999/rtp/233.50.201.199:5140
CCTV8_电信,http://113.251.180.215:4022/rtp/235.254.198.57:1504
CCTV8_电信,http://171.214.211.59:8888/udp/239.93.42.39:5140
CCTV8_电信,http://183.142.58.169:8888/rtp/233.50.201.199:5140
CCTV8_电信,http://171.221.58.164:4000/udp/239.93.42.39:5140
CCTV8_电信,http://117.66.231.30:2000/rtp/238.1.78.173:7256
CCTV8_电信,http://125.80.158.131:7788/rtp/235.254.198.57:1504
CCTV8_电信,http://171.221.58.141:4000/udp/239.93.42.39:5140
CCTV8_电信,http://221.234.167.24:8888/rtp/239.69.1.125:10388
CCTV8_电信,http://183.133.104.64:8899/rtp/233.50.201.199:5140
CCTV8_电信,http://125.126.196.197:9999/rtp/233.50.201.199:5140
CCTV8_电信,http://183.142.58.169:8881/rtp/233.50.201.199:5140
CCTV8_移动,http://120.224.7.90:809/hls/204/index.m3u8
CCTV8_移动,http://117.141.149.101:4431/tsfile/live/faacts/0008_1.m3u8
CCTV8_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226391/1.m3u8
CCTV8_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226391/index.m3u8
CCTV8_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226008/index.m3u8
CCTV8_联通,http://211.158.154.206:8009/udp/225.0.4.137:7980
CCTV8_联通,http://123.112.50.33:8888/rtp/239.3.1.175:8001
CCTV8_联通,http://123.145.70.8:8005/udp/225.0.4.137:7980
CCTV8_联通,http://123.115.195.226:8888/rtp/239.3.1.175:8001
CCTV8_联通,http://114.246.174.75:4022/rtp/239.3.1.175:8001
CCTV8_联通,http://27.10.213.1:8001/udp/225.0.4.137:7980
CCTV8_联通,http://114.254.83.72:2222/rtp/239.3.1.175:8001
CCTV8_联通,http://123.122.162.5:19999/rtp/239.3.1.175:8001
CCTV8_联通,http://221.218.211.229:58888/rtp/239.3.1.175:8001
CCTV8_联通,http://27.12.166.36:4022/udp/225.0.4.137:7980
CCTV8_联通,http://114.250.19.220:33333/rtp/239.3.1.175:8001
CCTV8_联通,http://27.10.213.1:8002/udp/225.0.4.137:7980
CCTV8_联通,http://114.243.96.158:8821/rtp/239.3.1.175:8001
CCTV8_联通,http://125.34.18.213:8888/rtp/239.3.1.175:8001
CCTV8_联通,http://123.118.49.5:9000/rtp/239.3.1.175:8001
CCTV8_联通,http://119.117.154.112:4022/rtp/232.0.0.173:1234
CCTV8高清_联通,http://221.218.211.229:58888/rtp/239.3.1.175:8001
CCTV世界地理8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226947/index.m3u8
CCTV兵器科技8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226975/index.m3u8
CCTV台球8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226956/index.m3u8
CCTV怀旧剧场8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226972/index.m3u8
CCTV文化精品8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226981/index.m3u8
CCTV电视指南8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226987/index.m3u8
CCTV第一剧场8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226959/index.m3u8
CCTV风云剧场8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226950/index.m3u8
CCTV风云足球8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226984/index.m3u8
CCTV高尔夫网球8M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226978/index.m3u8
广西IPTV8_电信,http://171.110.178.134:8088/udp/239.81.0.208:4056
广西IPTV8_电信,http://218.21.122.147:8888/udp/239.81.0.208:4056
广西IPTV8_电信,http://222.217.125.68:8088/udp/239.81.0.208:4056
CCTV9_其他,http://1.70.32.95:8083/udp/239.1.1.16:8016
CCTV9_其他,http://1.70.32.95:8084/udp/239.1.1.16:8016
CCTV9_其他,http://1.193.57.68:8800/rtp/239.16.10.103:2000
CCTV9_其他,http://1.193.57.68:8800/rtp/239.16.20.9:10090
CCTV9_其他,http://1.70.32.95:8085/udp/239.1.1.16:8016
CCTV9_广电,http://1.193.57.68:8800/rtp/239.16.20.9:10090
CCTV9_广电,http://1.193.57.68:8800/rtp/239.16.10.103:2000
CCTV9_广电,http://1.70.32.95:8085/udp/239.1.1.16:8016
CCTV9_广电,http://1.70.32.95:8083/udp/239.1.1.16:8016
CCTV9_广电,http://1.70.33.100:8082/udp/239.1.1.16:8016
CCTV9_电信,http://1.70.32.95:8084/udp/239.1.1.16:8016
CCTV9_电信,http://110.177.149.236:58888/udp/239.1.1.16:8016
CCTV9_电信,http://1.70.32.95:8083/udp/239.1.1.16:8016
CCTV9_电信,http://1.70.33.100:8084/udp/239.1.1.16:8016
CCTV9_电信,http://117.66.231.30:2000/rtp/238.1.78.240:7792
CCTV9_电信,http://110.179.80.237:8083/udp/239.1.1.16:8016
CCTV9_电信,http://1.70.34.52:8085/udp/239.1.1.16:8016
CCTV9_电信,http://110.179.81.53:8084/udp/239.1.1.16:8016
CCTV9_电信,http://125.80.158.131:7788/rtp/235.254.198.58:1508
CCTV9_电信,http://171.221.58.164:4000/udp/239.93.1.24:5140
CCTV9_电信,http://110.178.38.152:8083/udp/239.1.1.16:8016
CCTV9_电信,http://110.179.81.53:8083/udp/239.1.1.16:8016
CCTV9_电信,http://114.100.195.107:4022/rtp/238.1.78.240:7792
CCTV9_电信,http://113.26.67.201:8083/udp/239.1.1.16:8016
CCTV9_电信,http://223.10.27.144:8082/udp/239.1.1.16:8016
CCTV9_电信,http://106.40.103.226:8888/udp/239.29.0.118:5000
CCTV9_移动,http://112.46.85.60:8002/hls/509/index.m3u8
CCTV9_移动,http://183.196.25.171:808/hls/9/index.m3u8
CCTV9_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226197/1.m3u8
CCTV9_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226197/index.m3u8
CCTV9_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225734/index.m3u8
CCTV9_联通,http://114.254.89.130:8020/rtp/239.3.1.62:8112
CCTV9_联通,http://211.158.154.206:8009/udp/225.0.4.131:7980
CCTV9_联通,http://123.112.50.33:8888/rtp/239.3.1.62:8112
CCTV9_联通,http://27.10.1.116:8005/udp/225.0.4.131:7980
CCTV9_联通,http://114.243.96.158:8821/rtp/239.3.1.62:8112
CCTV9_联通,http://114.246.174.75:4022/rtp/239.3.1.62:8112
CCTV9_联通,http://221.218.211.229:58888/rtp/239.3.1.62:8112
CCTV9_联通,http://27.10.15.209:8005/udp/225.0.4.131:7980
CCTV9_联通,http://221.15.7.42:8888/rtp/225.1.4.77:1106
CCTV9_联通,http://114.250.19.220:33333/rtp/239.3.1.62:8112
CCTV9_联通,http://125.34.18.213:7777/rtp/239.3.1.62:8112
CCTV9_联通,http://114.243.104.69:8821/rtp/239.3.1.62:8112
CCTV9_联通,http://114.243.106.222:8821/rtp/239.3.1.62:8112
CCTV9_联通,http://27.10.213.1:8001/udp/225.0.4.131:7980
CCTV9_联通,http://114.254.84.178:2222/rtp/239.3.1.62:8112
CCTV9_联通,http://27.10.213.1:8005/udp/225.0.4.131:7980
CCTV9高清_联通,http://221.218.211.229:58888/rtp/239.3.1.62:8112
CCTV9高清_联通,http://114.252.234.124:8888/rtp/239.3.1.62:8112
CCTV10_其他,http://1.193.57.68:8800/rtp/239.16.20.10:10100
CCTV10_其他,http://1.70.32.95:8085/udp/239.1.1.17:8017
CCTV10_其他,http://1.70.32.95:8083/udp/239.1.1.17:8017
CCTV10_其他,http://1.193.57.68:8800/rtp/239.16.10.108:2000
CCTV10_其他,http://113.160.152.31:5050/udp/232.84.3.159:10828
CCTV10_其他,http://113.160.152.31:5050/udp/232.84.2.170:10828
CCTV10_广电,http://1.193.57.68:8800/rtp/239.16.20.10:10100
CCTV10_广电,http://1.193.57.68:8800/rtp/239.16.10.108:2000
CCTV10_广电,http://1.70.32.95:8083/udp/239.1.1.17:8017
CCTV10_广电,http://1.70.33.100:8082/udp/239.1.1.17:8017
CCTV10_广电,http://1.70.32.95:8085/udp/239.1.1.17:8017
CCTV10_电信,http://1.70.32.95:8084/udp/239.1.1.17:8017
CCTV10_电信,http://110.179.80.237:8083/udp/239.1.1.17:8017
CCTV10_电信,http://113.26.67.201:8083/udp/239.1.1.17:8017
CCTV10_电信,http://110.177.149.236:58888/udp/239.1.1.17:8017
CCTV10_电信,http://1.70.33.100:8084/udp/239.1.1.17:8017
CCTV10_电信,http://1.70.34.52:8083/udp/239.1.1.17:8017
CCTV10_电信,http://61.150.11.175:4444/rtp/239.112.205.86:5140
CCTV10_电信,http://117.66.231.30:2000/rtp/238.1.78.241:7800
CCTV10_电信,http://114.100.195.107:4022/rtp/238.1.78.241:7800
CCTV10_电信,http://123.168.95.193:4000/udp/239.21.1.155:5002
CCTV10_电信,http://110.179.80.237:8082/udp/239.1.1.17:8017
CCTV10_电信,http://223.10.27.144:8083/udp/239.1.1.17:8017
CCTV10_电信,http://110.179.81.53:8082/udp/239.1.1.17:8017
CCTV10_电信,http://113.251.180.215:4022/rtp/235.254.198.59:1512
CCTV10_电信,http://223.10.34.224:8082/udp/239.1.1.17:8017
CCTV10_电信,http://110.178.38.152:8083/udp/239.1.1.17:8017
CCTV10_移动,http://112.46.85.60:8002/hls/506/index.m3u8
CCTV10_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226189/1.m3u8
CCTV10_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226189/index.m3u8
CCTV10_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225730/index.m3u8
CCTV10_联通,http://124.64.236.210:8012/rtp/239.3.1.63:8116
CCTV10_联通,http://123.112.50.33:8888/rtp/239.3.1.63:8116
CCTV10_联通,http://211.158.154.206:8009/udp/225.0.4.130:7980
CCTV10_联通,http://27.10.15.209:8005/udp/225.0.4.130:7980
CCTV10_联通,http://114.254.89.130:8020/rtp/239.3.1.63:8116
CCTV10_联通,http://221.219.76.222:4000/rtp/239.3.1.63:8116
CCTV10_联通,http://221.218.211.229:58888/rtp/239.3.1.63:8116
CCTV10_联通,http://123.115.195.226:8888/rtp/239.3.1.63:8116
CCTV10_联通,http://221.15.4.150:8888/rtp/225.1.4.78:1107
CCTV10_联通,http://123.145.70.8:8005/udp/225.0.4.130:7980
CCTV10_联通,http://114.254.83.72:2222/rtp/239.3.1.63:8116
CCTV10_联通,http://27.10.213.1:8001/udp/225.0.4.130:7980
CCTV10_联通,http://27.10.213.1:8002/udp/225.0.4.130:7980
CCTV10_联通,http://27.10.1.116:8004/udp/225.0.4.130:7980
CCTV10_联通,http://123.118.48.192:9000/rtp/239.3.1.63:8116
CCTV10_联通,http://123.118.49.5:9000/rtp/239.3.1.63:8116
CCTV11_其他,http://1.193.57.68:8800/rtp/239.16.20.11:10110
CCTV11_其他,http://1.193.57.68:8800/rtp/239.16.10.109:2000
CCTV11_广电,http://1.193.57.68:8800/rtp/239.16.20.11:10110
CCTV11_广电,http://1.193.57.68:8800/rtp/239.16.10.109:2000
CCTV11_电信,http://113.15.187.104:8181/tsfile/live/0011_1.m3u8
CCTV11_电信,http://113.15.187.233:8181/tsfile/live/0011_1.m3u8
CCTV11_电信,http://14.19.199.43:5555/udp/239.77.1.238:5146
CCTV11_电信,http://14.155.226.57:8888/hls/7/index.m3u8
CCTV11_电信,http://125.92.140.53:8888/udp/239.77.1.238:5146
CCTV11_电信,http://61.150.11.175:4444/rtp/239.112.205.213:5140
CCTV11_电信,http://183.164.47.117:4022/rtp/238.1.78.206:7502
CCTV11_电信,http://117.66.231.30:2000/rtp/238.1.78.206:7502
CCTV11_电信,http://171.221.58.164:4000/udp/239.93.0.102:5140
CCTV11_电信,http://221.234.167.24:8888/rtp/239.69.1.154:10560
CCTV11_电信,http://113.103.253.30:9999/udp/239.77.1.238:5146
CCTV11_电信,http://116.21.123.201:8000/udp/239.77.1.238:5146
CCTV11_电信,http://114.100.195.107:4022/rtp/238.1.78.206:7502
CCTV11_电信,http://59.174.209.2:4022/rtp/239.69.1.154:10560
CCTV11_电信,http://106.40.103.226:8888/udp/239.29.0.205:5000
CCTV11_电信,http://171.221.58.141:4000/udp/239.93.0.102:5140
CCTV11_移动,http://112.46.85.60:8002/hls/11/index.m3u8
CCTV11_移动,http://117.141.149.101:4431/tsfile/live/0011_1.m3u8
CCTV11_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV11_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226240/index.m3u8
CCTV11_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11_联通,http://124.64.236.210:8012/rtp/239.3.1.152:8120
CCTV11_联通,http://114.254.89.130:8020/rtp/239.3.1.152:8120
CCTV11_联通,http://123.112.50.33:8888/rtp/239.3.1.152:8120
CCTV11_联通,http://114.250.19.220:33333/rtp/239.3.1.152:8120
CCTV11_联通,http://221.218.211.229:58888/rtp/239.3.1.152:8120
CCTV11_联通,http://27.11.40.250:8003/udp/225.0.4.218:7980
CCTV11_联通,http://123.145.70.8:8005/udp/225.0.4.218:7980
CCTV11_联通,http://211.158.154.206:8009/udp/225.0.4.218:7980
CCTV11_联通,http://123.145.70.8:8001/udp/225.0.4.218:7980
CCTV11_联通,http://222.129.36.84:8888/rtp/239.3.1.152:8120
CCTV11_联通,http://114.246.174.75:4022/rtp/239.3.1.152:8120
CCTV11_联通,http://27.10.208.156:8003/udp/225.0.4.218:7980
CCTV11_联通,http://27.10.213.1:8001/udp/225.0.4.218:7980
CCTV11_联通,http://123.115.195.226:8888/rtp/239.3.1.152:8120
CCTV11_联通,http://114.243.104.69:8821/rtp/239.3.1.152:8120
CCTV11_联通,http://221.15.7.42:8888/rtp/225.1.4.215:1268
CCTV11高清_联通,http://221.218.211.229:58888/rtp/239.3.1.152:8120
CCTV12_其他,http://1.193.57.68:8800/rtp/239.16.10.110:2000
CCTV12_其他,http://1.193.57.68:8800/rtp/239.16.20.12:10120
CCTV12_其他,http://1.70.32.95:8084/udp/239.1.1.19:8019
CCTV12_其他,http://1.70.32.95:8083/udp/239.1.1.19:8019
CCTV12_其他,http://1.70.32.95:8085/udp/239.1.1.19:8019
CCTV12_其他,http://113.160.152.31:5050/udp/232.84.3.180:11002
CCTV12_广电,http://1.193.57.68:8800/rtp/239.16.20.12:10120
CCTV12_广电,http://1.193.57.68:8800/rtp/239.16.10.110:2000
CCTV12_广电,http://1.70.32.95:8085/udp/239.1.1.19:8019
CCTV12_广电,http://1.70.33.100:8082/udp/239.1.1.19:8019
CCTV12_广电,http://1.70.32.95:8083/udp/239.1.1.19:8019
CCTV12_电信,http://14.155.226.57:8888/hls/8/index.m3u8
CCTV12_电信,http://117.66.231.30:2000/rtp/238.1.78.242:7808
CCTV12_电信,http://110.179.80.237:8083/udp/239.1.1.19:8019
CCTV12_电信,http://223.10.29.61:8083/udp/239.1.1.19:8019
CCTV12_电信,http://1.70.32.95:8084/udp/239.1.1.19:8019
CCTV12_电信,http://125.80.158.131:7788/rtp/235.254.198.60:1516
CCTV12_电信,http://110.179.81.53:8082/udp/239.1.1.19:8019
CCTV12_电信,http://171.221.58.164:4000/udp/239.93.1.30:8124
CCTV12_电信,http://125.80.154.252:8001/rtp/235.254.198.60:1516
CCTV12_电信,http://59.174.209.2:4022/rtp/239.69.1.106:10274
CCTV12_电信,http://1.70.32.95:8083/udp/239.1.1.19:8019
CCTV12_电信,http://110.177.149.236:58888/udp/239.1.1.19:8019
CCTV12_电信,http://61.150.11.175:4444/rtp/239.112.205.88:5140
CCTV12_电信,http://1.70.33.100:8084/udp/239.1.1.19:8019
CCTV12_电信,http://221.234.167.24:8888/rtp/239.69.1.106:10274
CCTV12_电信,http://171.221.58.141:4000/udp/239.93.1.30:8124
CCTV12_移动,http://112.46.85.60:8002/hls/507/index.m3u8
CCTV12_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV12_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226190/index.m3u8
CCTV12_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12_联通,http://27.10.213.1:8005/udp/225.0.4.129:7980
CCTV12_联通,http://221.219.76.222:4000/rtp/239.3.1.64:8124
CCTV12_联通,http://114.243.106.222:8821/rtp/239.3.1.64:8124
CCTV12_联通,http://114.246.174.75:4022/rtp/239.3.1.64:8124
CCTV12_联通,http://123.118.49.5:9000/rtp/239.3.1.64:8124
CCTV12_联通,http://114.250.19.220:33333/rtp/239.3.1.64:8124
CCTV12_联通,http://27.12.166.36:4022/udp/225.0.4.129:7980
CCTV12_联通,http://221.15.7.42:8888/rtp/225.1.4.79:1108
CCTV12_联通,http://124.64.236.210:8012/rtp/239.3.1.64:8124
CCTV12_联通,http://123.115.195.226:8888/rtp/239.3.1.64:8124
CCTV12_联通,http://27.10.15.209:8005/udp/225.0.4.129:7980
CCTV12_联通,http://27.10.1.116:8004/udp/225.0.4.129:7980
CCTV12_联通,http://114.254.83.72:2222/rtp/239.3.1.64:8124
CCTV12_联通,http://114.254.84.178:2222/rtp/239.3.1.64:8124
CCTV12_联通,http://119.166.177.210:8888/udp/239.253.254.235:8000
CCTV12_联通,http://221.218.211.229:58888/rtp/239.3.1.64:8124
CCTV12法制_联通,http://121.27.126.103:809/hls/12/index.m3u8
CCTV12高清_联通,http://221.218.211.229:58888/rtp/239.3.1.64:8124
CCTV12高清_联通,http://114.252.234.124:8888/rtp/239.3.1.64:8124
CCTV13_其他,http://1.193.57.68:8800/rtp/239.16.10.111:2000
CCTV13_其他,http://1.193.57.68:8800/rtp/239.16.20.13:10130
CCTV13_广电,http://1.193.57.68:8800/rtp/239.16.20.13:10130
CCTV13_广电,http://1.193.57.68:8800/rtp/239.16.10.111:2000
CCTV13_电信,http://14.19.199.43:5555/udp/239.253.43.196:5146
CCTV13_电信,http://114.100.195.107:4022/rtp/238.1.79.35:4392
CCTV13_电信,http://183.164.47.117:4022/rtp/238.1.79.35:4392
CCTV13_电信,http://117.66.231.30:2000/rtp/238.1.79.35:4392
CCTV13_电信,http://125.92.140.53:8888/udp/239.77.0.188:5146
CCTV13_电信,http://61.140.233.25:4000/udp/239.77.0.188:5146
CCTV13_电信,http://125.92.140.53:8888/udp/239.253.43.196:5146
CCTV13_电信,http://113.103.253.30:9999/udp/239.77.0.188:5146
CCTV13_电信,http://14.117.233.245:9000/udp/239.77.0.188:5146
CCTV13_电信,http://113.103.253.30:9999/udp/239.253.43.196:5146
CCTV13_电信,http://14.117.233.245:9000/udp/239.253.43.196:5146
CCTV13_电信,http://61.140.233.25:4000/udp/239.253.43.196:5146
CCTV13_电信,http://183.133.104.64:8899/rtp/233.50.201.246:5140
CCTV13_电信,http://106.40.103.226:8888/udp/239.29.1.123:5000
CCTV13_电信,http://183.142.58.169:8888/rtp/233.50.201.246:5140
CCTV13_电信,http://171.221.58.164:4000/udp/239.93.0.66:5140
CCTV13_移动,http://112.46.85.60:8002/hls/13/index.m3u8
CCTV13_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226233/index.m3u8
CCTV13_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV13_移动,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13_联通,http://123.112.50.33:8888/rtp/239.3.1.124:8128
CCTV13_联通,http://183.188.23.105:6000/rtp/226.0.2.165:9232
CCTV13_联通,http://221.219.76.222:4000/rtp/239.3.1.124:8128
CCTV13_联通,http://221.15.4.150:8888/rtp/225.1.4.113:1293
CCTV13_联通,http://114.246.174.75:4022/rtp/239.3.1.124:8128
CCTV13_联通,http://211.158.154.206:8009/udp/225.0.4.219:7980
CCTV13_联通,http://27.10.213.1:8002/udp/225.0.4.219:7980
CCTV13_联通,http://27.10.15.209:8005/udp/225.0.4.219:7980
CCTV13_联通,http://60.220.167.76:8085/rtp/226.0.2.165:9232
CCTV13_联通,http://123.115.195.226:8888/rtp/239.3.1.124:8128
CCTV13_联通,http://221.218.211.229:58888/rtp/239.3.1.124:8128
CCTV13_联通,http://114.250.19.220:33333/rtp/239.3.1.124:8128
CCTV13_联通,http://114.243.96.158:8821/rtp/239.3.1.124:8128
CCTV13_联通,http://123.118.48.192:9000/rtp/239.3.1.124:8128
CCTV13_联通,http://221.205.94.83:8084/rtp/226.0.2.165:9232
CCTV13_联通,http://183.188.23.228:6000/rtp/226.0.2.165:9232
CCTV13高清_联通,http://221.218.211.229:58888/rtp/239.3.1.124:8128
“CCTV13_电信,http://113.116.4.70:808/hls/31/index.m3u8
CCTV14M1080_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221225804/index.m3u8
CCTV14_其他,http://1.70.32.95:8085/udp/239.1.1.21:8021
CCTV14_其他,http://1.70.32.95:8084/udp/239.1.1.21:8021
CCTV14_其他,http://1.70.32.95:8083/udp/239.1.1.21:8021
CCTV14_其他,http://1.193.57.68:8800/rtp/239.16.10.112:2000
CCTV14_其他,http://113.160.152.31:5050/udp/232.84.3.182:11014
CCTV14_广电,http://1.193.57.68:8800/rtp/239.16.10.112:2000
CCTV14_广电,http://1.70.32.95:8083/udp/239.1.1.21:8021
CCTV14_广电,http://1.70.32.95:8085/udp/239.1.1.21:8021
CCTV14_广电,http://1.70.33.100:8082/udp/239.1.1.21:8021
CCTV14_电信,http://113.15.187.233:8181/tsfile/live/0014_1.m3u8
CCTV14_电信,http://114.100.195.107:4022/rtp/238.1.78.243:7816
CCTV14_电信,http://117.66.231.30:2000/rtp/238.1.78.243:7816
CCTV14_电信,http://61.150.11.175:4444/rtp/239.112.205.91:5140
CCTV14_电信,http://110.179.80.237:8083/udp/239.1.1.21:8021
CCTV14_电信,http://110.177.96.176:8083/udp/239.1.1.21:8021
CCTV14_电信,http://1.70.32.95:8084/udp/239.1.1.21:8021
CCTV14_电信,http://1.70.33.100:8084/udp/239.1.1.21:8021
CCTV14_电信,http://113.26.67.201:8083/udp/239.1.1.21:8021
CCTV14_电信,http://223.10.27.144:8083/udp/239.1.1.21:8021
CCTV14_电信,http://1.70.34.52:8083/udp/239.1.1.21:8021
CCTV14_电信,http://110.177.149.236:58888/udp/239.1.1.21:8021
CCTV14_电信,http://183.142.58.169:8888/rtp/233.50.201.124:5140
CCTV14_电信,http://113.24.136.55:8083/udp/239.1.1.21:8021
CCTV14_电信,http://110.179.80.237:8082/udp/239.1.1.21:8021
CCTV14_电信,http://183.142.58.169:8881/rtp/233.50.201.124:5140
CCTV14_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV14_移动,http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226193/index.m3u8
